created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 14 20:58:19 +0000 2023;1724532233657053337;"I would absolutely love to go to a Coldplay concert, are you kidding me";0;1;0;0;en;101184487;1724532233657053337;AskAboutMala;https://twitter.com/AskAboutMala/status/1724532233657053337
Tue Nov 14 20:45:58 +0000 2023;1724529124297830776;"@coldplaysunset That people doesn't like coldplay. They just listen to viva la vida and go to the concerts... but a real coldplay like him that basically just lives posting photos and threads about the band and still votes bolsonaro is kinda sad";0;0;0;1;en;528820240;1724469544591225133;s_p_i_e_s;https://twitter.com/s_p_i_e_s/status/1724529124297830776
Tue Nov 14 20:35:40 +0000 2023;1724526535376564676;"OK I NEED TO SLEEP, I have seminar at 7 and a coldplay concert tonite";0;0;0;0;en;1570657808122793986;1724526535376564676;porodil19;https://twitter.com/porodil19/status/1724526535376564676
Tue Nov 14 19:50:49 +0000 2023;1724515248386805940;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/ZKYGg1aGhM";0;0;0;0;en;1715642958228189184;1724515248386805940;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724515248386805940
Tue Nov 14 19:30:42 +0000 2023;1724510184167363031;"@breakfasttv Coldplay. Best energy from any concert I've been to";0;0;0;0;en;1353829583544578048;1724459814825136523;shouldbehiking;https://twitter.com/shouldbehiking/status/1724510184167363031
Tue Nov 14 19:28:40 +0000 2023;1724509674689413565;"@LimitBuyer @Enezator Me too, or even a Coldplay concert 😁";0;0;0;0;en;942578286772842496;1724181379326316789;TheEverglowlife;https://twitter.com/TheEverglowlife/status/1724509674689413565
Tue Nov 14 19:19:21 +0000 2023;1724507326852239553;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/s2d9ur1YJw";0;0;0;0;en;1715642958228189184;1724507326852239553;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724507326852239553
Tue Nov 14 19:07:06 +0000 2023;1724504244781187205;"I am also watching a Coldplay concert video  Night made!";0;0;0;2;en;1368769242955460611;1724501363843826064;thatchilledbabe;https://twitter.com/thatchilledbabe/status/1724504244781187205
Tue Nov 14 18:51:40 +0000 2023;1724500359991935144;"Ahhhh Chrisssss.. welcome to Indonesia Chrissss @coldplay ! I forgot tomorrow's Coldplay concert 🥹😭😭😭 cryingggg😭.. plissss come back again until i watch u guysss. I hv tried everything but i had too much competition just to watch u guys.  never mind Indonesia, Thailand,..";0;1;0;0;en;182286623;1724500359991935144;Reginaghie;https://twitter.com/Reginaghie/status/1724500359991935144
Tue Nov 14 18:47:56 +0000 2023;1724499421486882915;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/15GSEHujUE";0;0;0;0;en;1715642958228189184;1724499421486882915;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724499421486882915
Tue Nov 14 18:14:28 +0000 2023;1724491000821756217;"This crowd is whiter than a Coldplay concert.";0;2;0;0;en;2819926751;1724491000821756217;crawlings13;https://twitter.com/crawlings13/status/1724491000821756217
Tue Nov 14 18:04:22 +0000 2023;1724488459027661119;"COLDPLAY Music Of The Spheres World Tour DAY 2 - Jan 20, 2024  P11,000 each (same price)  Lowerbox B Regular 2 Section 220, Row 52 - 4 adjacent seats ✅ meetup  rfs: nadoble nang bili  🏷️ wts lfb lbb lbox reg coldplay manila bulacan ph arena concert ticket tix #coldplay #MOTSWT https://t.co/K6P4rS0XWP";0;1;0;2;en;1112386197815386113;1724488459027661119;twicewaves;https://twitter.com/twicewaves/status/1724488459027661119
Tue Nov 14 17:50:13 +0000 2023;1724484895597318650;"@KNOWLESROLLS2 @fadgaeatshit132 @bemaroon97 @samfromthevault Go ask @dfallaccess since all concert at Mâs Monumental including Madonna, AC/DC, Harry Styles, Coldplay and The Weeknd has empty seat at that section. Doesn't matter since Taylor still sold more tickets than any other artist in that stadium for a single day. https://t.co/hpQKIUn0pG";0;0;0;0;en;1103285407901339650;1724359503481540877;missamericana96;https://twitter.com/missamericana96/status/1724484895597318650
Tue Nov 14 17:41:41 +0000 2023;1724482749946610132;"life before coldplay concert in jakarta: https://t.co/eHrwI7BtNN";0;1;0;1;en;1692859317991755776;1724482749946610132;fadhlurrohhman;https://twitter.com/fadhlurrohhman/status/1724482749946610132
Tue Nov 14 17:27:48 +0000 2023;1724479254216229337;"bru all my friends goin 2 coldplay concert";0;0;0;0;en;1498922781991337985;1724479254216229337;pinkmat3r;https://twitter.com/pinkmat3r/status/1724479254216229337
Tue Nov 14 17:26:30 +0000 2023;1724478927157231876;"I'm not going to open any social media tomorrow just to see people's watching Coldplay concert which is just a few kilometers from me while i have to go to work because i didn't get the tix. I HATE YOU ALL, IT SHOULD BE ME TF.";0;0;0;0;en;517504415;1724478927157231876;prevshinyako;https://twitter.com/prevshinyako/status/1724478927157231876
Tue Nov 14 17:15:51 +0000 2023;1724476246543733069;"It has been reported that Croke Park is set to host a sixth concert next year, with legendary rock band AC/DC being rumoured to headline the show.  If confirmed, the band would join Bruce Springsteen and Coldplay at the Dublin stadium in 2024.  https://t.co/UgNVEiozwK";0;0;0;1;en;2697780283;1724476246543733069;Lovindotie;https://twitter.com/Lovindotie/status/1724476246543733069
Tue Nov 14 17:15:02 +0000 2023;1724476041035751664;"hopefully yall who go to Coldplay concert in Jakarta will do this. I heard Amnesty Indonesia will be there too. so its the right time";0;0;1;1;en;383091887;1724476041035751664;megalod0n___;https://twitter.com/megalod0n___/status/1724476041035751664
Tue Nov 14 17:14:36 +0000 2023;1724475934210670991;"It has been reported that Croke Park is set to host a sixth concert next year, with legendary rock band AC/DC being rumoured to headline the show.  If confirmed, the band would join Bruce Springsteen and Coldplay at the Dublin stadium in 2024.  https://t.co/g8GGAoGkfK";0;0;1;14;en;18760904;1724475934210670991;LovinDublin;https://twitter.com/LovinDublin/status/1724475934210670991
Tue Nov 14 17:01:52 +0000 2023;1724472729615913367;"In all seriousness, I do hope Coldplay is having a wonderful time in Indonesia. Either with the culture or the people, so that Indonesia will always be a home for them ❤  Good luck for today's concert at Gelora Bung Karno stadium @coldplay. Break a leg! #ColdplayJakarta";0;0;0;2;en;923146919609696258;1724472729615913367;perfectcoldplay;https://twitter.com/perfectcoldplay/status/1724472729615913367
Tue Nov 14 17:00:00 +0000 2023;1724472260914737466;"MRT Jakarta's operating hours on the day of the Coldplay concert at Gelora Bung Karno Stadium, Jakarta, on Wednesday (11/15) will be extended until 1.30 a.m.  #SEAToday #SEATodayNews #Indonesia #Jakarta #MRTJakarta #Coldplay #MusicOfTheSpheresWorldTour https://t.co/Bq2EKBBZSv";0;0;1;4;en;1314830750533865472;1724472260914737466;seatodaynews;https://twitter.com/seatodaynews/status/1724472260914737466
Tue Nov 14 16:40:26 +0000 2023;1724467334109409484;"@iamjoelee @eaqlhmz Security guard Coldplay concert: https://t.co/jbvhwxmbi6";0;1;1;31;en;387715101;1724292109971165277;nickisanalien;https://twitter.com/nickisanalien/status/1724467334109409484
Tue Nov 14 16:37:19 +0000 2023;1724466551808798823;"One of the best and first watching concert is Coldplay Paris 2012 Mylo Xyloto Tour, and tomorrow Coldplay is getting concert in Gelora Bung Karno, Jakarta. Have a nice day in Jakarta. c, w, g, j! 🥹";0;0;0;0;en;3138904820;1724466549808038278;Aldifauzaaan;https://twitter.com/Aldifauzaaan/status/1724466551808798823
Tue Nov 14 16:37:13 +0000 2023;1724466526462349349;"concerts i’ve been to this year  harry styles x2 sam fender coldplay inhaler louis tomlinson x3";1;0;0;1;en;1150502719259648000;1724466526462349349;onlouuthebrave;https://twitter.com/onlouuthebrave/status/1724466526462349349
Tue Nov 14 16:34:37 +0000 2023;1724465870552867182;"@Nbello_ It's apparently real enough to trigger you out of going to a Coldplay concert 🤭";0;1;0;0;en;1404728557927079938;1724428507038494975;reallhere;https://twitter.com/reallhere/status/1724465870552867182
Tue Nov 14 16:31:03 +0000 2023;1724464973349556696;"@coldplay P welcome to JAKARTA city of the winner , enjoy guys , don't forget to Banda Neira if you finish from the concert .";0;0;0;3;en;93022544;1724405845272756328;tukanguduk69;https://twitter.com/tukanguduk69/status/1724464973349556696
Tue Nov 14 16:29:17 +0000 2023;1724464527557988752;"really sad rn bcs pupus bucket list aku nonton coldplay concert hufttt 😥😭";0;0;0;0;en;1693607816588906496;1724464527557988752;illbeurgolddd;https://twitter.com/illbeurgolddd/status/1724464527557988752
Tue Nov 14 16:24:33 +0000 2023;1724463338292420622;"Selling my ticket for Coldplay concert in January for only 33K";0;1;0;0;en;237649388;1724463338292420622;kharlmykharl;https://twitter.com/kharlmykharl/status/1724463338292420622
Tue Nov 14 16:24:25 +0000 2023;1724463304712613893;"Spreen is an Argentinian content creator who met Jin at the coldplay concert and fell in love with The Astronaut. Let’s vote for him! I just cast my VOTE for SPREEN. Who will you vote for? #TheGameAwards @TheGameAwards https://t.co/k1PbHha306";0;0;0;3;en;1690781968210759682;1724463304712613893;soultannie;https://twitter.com/soultannie/status/1724463304712613893
Tue Nov 14 16:20:47 +0000 2023;1724462391918784963;"Attending a Coldplay concert here 🕯️🕯️🕯️";0;0;0;1;en;1197790770612359168;1724462391918784963;but_zena;https://twitter.com/but_zena/status/1724462391918784963
Tue Nov 14 16:16:27 +0000 2023;1724461299034452033;"idk what should i do w my life anymore, i have coldplay concert tmr but oor mfs im 🥹❤️💔";0;0;0;1;en;4254649519;1724461299034452033;cootie1DfanAF;https://twitter.com/cootie1DfanAF/status/1724461299034452033
Tue Nov 14 16:00:02 +0000 2023;1724457167418544246;"man, i wish i could attend a coldplay concert just to hear them perform the whole of 'parachutes'";0;0;0;0;en;1019303171414470658;1724457167418544246;inalelub_;https://twitter.com/inalelub_/status/1724457167418544246
Tue Nov 14 16:00:01 +0000 2023;1724457166172807199;"Minister of Tourism and Creative Economy Sandiaga Uno said that Coldplay's concert on November 15 2023 would still be held, despite some rejections.   #SEAToday #SEATodayNews #Jakarta #Indonesia #Coldplay #MusicofTheSpheresWorldTour https://t.co/rAbu4VWUMI";0;0;0;1;en;1314830750533865472;1724457166172807199;seatodaynews;https://twitter.com/seatodaynews/status/1724457166172807199
Tue Nov 14 15:43:53 +0000 2023;1724453103133720992;"@khyt18 You can join Coldplay Malaysia telegram. There fans discuss all sorts of stuffs regarding the concert. Link should be on their X platform";0;0;0;0;en;50901414;1724446851645247877;nur_yazmin;https://twitter.com/nur_yazmin/status/1724453103133720992
Tue Nov 14 15:43:04 +0000 2023;1724452897419591816;"Got concert tickets for Ed Sheeran, Coldplay and Taylor Swift next year. Pretty stoked icl";0;1;0;0;en;463856756;1724452897419591816;BradenMunsamy;https://twitter.com/BradenMunsamy/status/1724452897419591816
Tue Nov 14 15:38:36 +0000 2023;1724451775909089356;"GUYS !! This morning, my friend that live in Taiwan sent me this video of Coldplay singing my universe in their concert !! Temenku tau kalo aku army, dan dia ngirimin ini pagi pagi tadi !! Aaaaaaaaaa gomawo chinguyaaaa 💜😭  All credits to my friend. Do not allow to claim it https://t.co/TgukDKLL50";0;2;0;1;en;1624979340797841410;1724451775909089356;moonjinbykairaa;https://twitter.com/moonjinbykairaa/status/1724451775909089356
Tue Nov 14 15:30:40 +0000 2023;1724449779500101858;"This boycott against Coldplay's concert is so funny because they're heterosexual as fuck.";0;0;0;1;en;140732977;1724449779500101858;aggidilimanto;https://twitter.com/aggidilimanto/status/1724449779500101858
Tue Nov 14 15:19:23 +0000 2023;1724446938043466127;"me as a baby army hopping on a flight to los angeles for the first time with $10 to my name and my mom's credit card to stay for an entire week and see the tannies for 3/4 shows while also seeing megan thee stallion and coldplay... my last ot7 concert too 😭😭😭☹️ https://t.co/Z6TRwqALv2";0;0;0;0;en;1563265691905511426;1724446204115779807;jikooksexygf;https://twitter.com/jikooksexygf/status/1724446938043466127
Tue Nov 14 15:18:14 +0000 2023;1724446648900915554;"It was a good choice not to attend Coldplay concert since I just know 10 of their songs list, and not even one song I remember a whole lyric😭  (I’m a type of person who attend concert to sing live with the singer)";0;0;0;0;en;53580483;1724446648900915554;Rinaaach;https://twitter.com/Rinaaach/status/1724446648900915554
Tue Nov 14 15:08:20 +0000 2023;1724444156297163080;"@annaleemedia @coldplay 🫶 most beautiful concert picture I have ever seen.... there is so much love in it.... ❤️";0;0;0;1;en;1545404243603066880;1724428130377412951;esOehlchen;https://twitter.com/esOehlchen/status/1724444156297163080
Tue Nov 14 15:01:57 +0000 2023;1724442553070567593;"#WTS 1 Tix Coldplay Kuala Lumpur CAT 4 Section 105 Seat 14 Row FF Price: 750rm (negotiable and installment accepted) DM for any questions #coldplayinmalaysia #Coldplayconcert #ColdplayKualaLumpur";0;0;0;0;en;883741273751863297;1724442553070567593;hmmshxxt;https://twitter.com/hmmshxxt/status/1724442553070567593
Tue Nov 14 14:57:58 +0000 2023;1724441547305861249;""aku pergi concert coldplay" FUCK YOU";0;0;0;1;en;1489564584591560707;1724441547305861249;vocellus;https://twitter.com/vocellus/status/1724441547305861249
Tue Nov 14 14:57:19 +0000 2023;1724441385518977118;"#WTS 1 Tix Coldplay Kuala Lumpur CAT 6 Section 330 Seat 20 Row L Price: 600rm (negotiable and installment accepted) DM for any questions #coldplayinmalaysia #Coldplayconcert #ColdplayKualaLumpur";0;1;0;0;en;883741273751863297;1724441385518977118;hmmshxxt;https://twitter.com/hmmshxxt/status/1724441385518977118
Tue Nov 14 14:51:49 +0000 2023;1724440002157801660;"I thought i’m gonna be fine didnt get Coldplay tickets concert, but now i feel..galau🫠";0;0;0;0;en;771029731097579520;1724440002157801660;ParkJiONLY;https://twitter.com/ParkJiONLY/status/1724440002157801660
Tue Nov 14 14:50:19 +0000 2023;1724439625278603590;"Conservative Muslims protest Coldplay's planned concert in Indonesia over the band's LGBTQ+ support (from @AP) https://t.co/ozQlVBtaL8";0;0;0;0;en;1344439374151352320;1724439625278603590;UnitedFrontIntl;https://twitter.com/UnitedFrontIntl/status/1724439625278603590
Tue Nov 14 14:30:09 +0000 2023;1724434548987986313;"my only will to live rn is the Coldplay concert next week I can't wait to float in the sky when chris martin sings yellow";0;0;0;5;en;1282736241021030400;1724434548987986313;achumu_miya;https://twitter.com/achumu_miya/status/1724434548987986313
Tue Nov 14 14:19:41 +0000 2023;1724431914667311524;"me instigating any coldplay discourse so that theyr concert get canceled too https://t.co/RagomNQ0RK";0;1;0;0;en;274979769;1724431914667311524;raksier;https://twitter.com/raksier/status/1724431914667311524
Tue Nov 14 14:11:22 +0000 2023;1724429823706107976;"Submitted a leave and put “attending Coldplay concert ya Pak :D”  Then he said “have fun for tomorrow!” tadi sore.  Ahhh I lov my boss 🫶🏽";0;0;0;0;en;100655515;1724429823706107976;hellosdn;https://twitter.com/hellosdn/status/1724429823706107976
Tue Nov 14 14:07:52 +0000 2023;1724428941522338251;"want to sell coldplay concert singapore   23 january 2024  only 1 ticket  cat 1 general standing (festival)  gate 9 price 3 million hit me up to instagram @yckeaulia #ColdplaySingapore #coldplayconcert #Coldplaytickets";0;0;0;0;en;1650745564554989570;1724428941522338251;olinekesh;https://twitter.com/olinekesh/status/1724428941522338251
Tue Nov 14 13:55:33 +0000 2023;1724425841415782906;"Candle light concert https://t.co/zIfbc6LrMY #candlelightconcerts #coldplay";0;0;0;1;en;479841398;1724425841415782906;whoisdabello;https://twitter.com/whoisdabello/status/1724425841415782906
Tue Nov 14 13:50:11 +0000 2023;1724424491177070625;"Can we get a Coldplay concert inside the Las Vegas Sphere!";0;0;0;0;en;53841838;1724424491177070625;Jacorianlewis;https://twitter.com/Jacorianlewis/status/1724424491177070625
Tue Nov 14 13:48:50 +0000 2023;1724424149886484627;"wts lfb ph  COLDPLAY MUSIC OF THE SPHERES DAY 2  (1) lowerbox b reg - 2 220  Price: 11,000.00 (same price)  rfs: decided not to push through since planning to attend another concert the next day at the same venue  ticket on hand   loc: Cebu City";0;0;0;0;en;1347857283053547520;1724424149886484627;2jaethangs;https://twitter.com/2jaethangs/status/1724424149886484627
Tue Nov 14 13:39:37 +0000 2023;1724421830348247415;"@enhypinite Coldplay punya concert siap ada moment of silence for Palestine I heard...";0;1;0;0;en;761401357467123712;1724419188411011304;littlelottae;https://twitter.com/littlelottae/status/1724421830348247415
Tue Nov 14 13:30:13 +0000 2023;1724419467512271052;"Gonna see Coldplay tomorrow and fly to Yogyakarta the next day so I must pack my luggage. But here I am busy looking for VS concert fancams. I want to see Nobody's Home feat. Hiroki ㅠ.ㅠ";0;0;0;0;en;293982114;1724419467512271052;dscripted;https://twitter.com/dscripted/status/1724419467512271052
Tue Nov 14 13:28:02 +0000 2023;1724418916519116949;"Guys how do I break the news to my mom that I’m going to Coldplay’s concert next week ?( note : dia x kasi pegi even before the tickets went on sale )   so like I’m still going I just dk how and when should I tell her 🤡 https://t.co/7lsTuLhYsK";0;0;1;2;en;2464264290;1724418916519116949;PHOTAEGRAPHV;https://twitter.com/PHOTAEGRAPHV/status/1724418916519116949
Tue Nov 14 13:27:59 +0000 2023;1724418902376030381;"@coldplay Like a dream to see you both in Jakarta.   And my nightmare I can't see you in my country 😭💔  Hope i can attend your concert someday. https://t.co/ze40FwJsJU";0;0;0;0;en;1119875339608453120;1724405845272756328;taera89;https://twitter.com/taera89/status/1724418902376030381
Tue Nov 14 13:24:52 +0000 2023;1724418118296965587;"@coldplay …and concert postponed bcs chris got an ispa due to bad air quality";0;0;0;0;en;47947124;1724405845272756328;maltness;https://twitter.com/maltness/status/1724418118296965587
Tue Nov 14 13:22:00 +0000 2023;1724417400085324185;"i should make coldplay stickers to sell tbh (IM A BROKE COLLEGE STUDENT!) need all the money for the coldplay concert ffs. should i?";1;1;0;3;en;1630175403267571712;1724417400085324185;askyfullofjon;https://twitter.com/askyfullofjon/status/1724417400085324185
Tue Nov 14 13:18:31 +0000 2023;1724416520380363150;"@coldplay I have a chance to see you in concert, but, just get well 🥲";0;0;0;0;en;51074272;1724405845272756328;iSatrio;https://twitter.com/iSatrio/status/1724416520380363150
Tue Nov 14 13:14:45 +0000 2023;1724415572098548070;"so honour to be part of this incredible concert  hope to see you again someday coldplay ♡  thank you for the beautiful memories ♡";0;0;0;0;en;237222722;1724415572098548070;evelyn2994;https://twitter.com/evelyn2994/status/1724415572098548070
Tue Nov 14 13:08:29 +0000 2023;1724413996433064350;"@coldplay Welcome to Jakarta Chris,btw i can’t see your concert,cz i don’t get the ticket,enjoy your concert🔥";0;0;0;0;en;1572537546;1724405845272756328;DewaYasmin;https://twitter.com/DewaYasmin/status/1724413996433064350
Tue Nov 14 13:06:32 +0000 2023;1724413505284264211;"help RT scammer ⚠️  wts coldplay jakarta wtb cat tix tiket ticket konser concert cat 1 2 3 4 5 6 7 8 festival penipu scam tipu BodyGoodess";0;0;2;2;en;1358460891721703424;1724413505284264211;mercai;https://twitter.com/mercai/status/1724413505284264211
Tue Nov 14 12:59:45 +0000 2023;1724411798164738179;"I forgot Coldplay were coming for a concert here! Hope you enjoy your time, Coldplay hyungs.   Also 😱 at Chris casually walking the streets of Jakarta barefooted, it's fricking hot here 😭";0;0;0;0;en;1693201525601185793;1724411798164738179;all7aremybias;https://twitter.com/all7aremybias/status/1724411798164738179
Tue Nov 14 12:58:46 +0000 2023;1724411551342526496;"@coldplay welcome to the hot country, Indonesia! Sadly, I can’t go to your concert tomorrow. Please be mind and take serious action for the ticket scalpers when you see them tomorrow. I’m 100% sure you could meet them at the venue, holding the ticket and asking people around..";0;1;0;0;en;71614717;1724411551342526496;_amoy;https://twitter.com/_amoy/status/1724411551342526496
Tue Nov 14 12:48:19 +0000 2023;1724408923028099488;"@coldplay 😭 gimme free ticket to your concert 😭😭😭";0;0;0;0;en;1125847166;1724405845272756328;cocacole__;https://twitter.com/cocacole__/status/1724408923028099488
Tue Nov 14 12:46:09 +0000 2023;1724408374140580023;"@coldplay I wish you the safest for your concert in my country. Iykyk";0;0;0;0;en;69514527;1724405845272756328;kidonthebridge;https://twitter.com/kidonthebridge/status/1724408374140580023
Tue Nov 14 12:45:55 +0000 2023;1724408317148033510;"Concerts I’ve been to this year  Otp 12x Earcandy 3x Lewis Capaldi Måneskin Girl in red Louis Tomlinson 6x Harry Styles 2x Neeve  Niall Horan (pinkpop) Chase Atlantic 5sos Gracie Abrams Coldplay";0;0;0;2;en;1239938903462854656;1724408317148033510;EvaaMilliOssie;https://twitter.com/EvaaMilliOssie/status/1724408317148033510
Tue Nov 14 12:42:27 +0000 2023;1724407446490509723;"Lol Coldplay support ALL human rights. In their recent concert, Chris even mentioned about Congo and Palestine.";0;0;4;8;en;1629174467099496453;1724407446490509723;iridisceniel;https://twitter.com/iridisceniel/status/1724407446490509723
Tue Nov 14 12:40:25 +0000 2023;1724406932751208707;"Next week concert Coldplay!!!!!!!";0;0;0;0;en;114972654;1724406932751208707;naxraxx;https://twitter.com/naxraxx/status/1724406932751208707
Tue Nov 14 12:37:02 +0000 2023;1724406082108624951;"So .. tmr is Coldplay concert";0;1;0;1;en;1250220840307679233;1724406082108624951;felt2things;https://twitter.com/felt2things/status/1724406082108624951
Tue Nov 14 12:20:59 +0000 2023;1724402042293375142;"Could we please have another concert in Tokyo as a reward if we stayed on the leaderboard til the end of the tour? pretty please 👉👈  @coldplay";0;0;0;12;en;92253808;1724402042293375142;Princess0fJapan;https://twitter.com/Princess0fJapan/status/1724402042293375142
Tue Nov 14 12:19:14 +0000 2023;1724401602403127488;"hey @coldplay I don't expect you to do this, but a minute of silence to pray for Palestine before your concert tomorrow means a lot to us🙏 it's not about politics, it's about humanity. and I'm sure you guys are against genocide &amp  apartheid 🥹 see you tomorrow 🤍 #ColdplayJakarta";0;0;0;0;en;1534438916136517632;1724401602403127488;sull1meadows;https://twitter.com/sull1meadows/status/1724401602403127488
Tue Nov 14 12:19:08 +0000 2023;1724401576129999273;"Coldplay concert brings 170,000 visitors, NT$550 million to Kaohsiung - Taiwan News https://t.co/tZCPaXdoGP https://t.co/doZEmibsNB";0;0;0;0;en;19149758;1724401576129999273;fansofcoldplay;https://twitter.com/fansofcoldplay/status/1724401576129999273
Tue Nov 14 12:06:05 +0000 2023;1724398294955155721;"i definitely want to attend a coldplay concert in the future 🥺";0;0;0;0;en;1620747710;1724398294955155721;kaylazykerria;https://twitter.com/kaylazykerria/status/1724398294955155721
Tue Nov 14 12:04:39 +0000 2023;1724397931334398130;"@AMoomoo07 @XGOfficial_ Coldplay concert tours are the fucking best btw 👌";0;0;0;0;en;1203220208644526080;1724395567860900255;Midiru1;https://twitter.com/Midiru1/status/1724397931334398130
Tue Nov 14 12:02:06 +0000 2023;1724397290931233256;"@Midiru1 @XGOfficial_ are these bands free and included with the ticket? because I'm watching coldplay concert next yr and I want one";0;2;0;0;en;1376763335488626689;1724395567860900255;AMoomoo07;https://twitter.com/AMoomoo07/status/1724397290931233256
Tue Nov 14 12:00:15 +0000 2023;1724396823274836119;"Stuck somewhere between YOU’LL NEVER BE IN YOUR 20s AGAIN SINGING AT COLDPLAY CONCERT and I NEED TO SAVE MY MONEY aaaaa send help😭😭😭😭😭😭😭😭😭😭😭";0;1;0;0;en;1954350888;1724396823274836119;urfavbae12;https://twitter.com/urfavbae12/status/1724396823274836119
Tue Nov 14 11:52:42 +0000 2023;1724394925385806334;"Coldplay band members is reportedly arrived in Jakarta for tomorrow’s concert   Can’t wait for tomorrow! 🥳";0;0;0;2;en;1391659643701587971;1724394925385806334;RekaCosmetics;https://twitter.com/RekaCosmetics/status/1724394925385806334
Tue Nov 14 11:40:20 +0000 2023;1724391810930536906;"I WANNA SELL MILO AT COLDPLAY CONCERT BUT TRIAL MENGACAU";0;0;0;2;en;1460859460553887747;1724391810930536906;adamnjhjkfjh;https://twitter.com/adamnjhjkfjh/status/1724391810930536906
Tue Nov 14 11:28:24 +0000 2023;1724388808156955119;"@adiaryza Hi kak aku ada 2tix general standing Coldplay SG concert 24 jan 2024 , please DM for more information🙏💕";0;0;0;0;en;1489794982835720196;1723961381761003999;lp_indah;https://twitter.com/lp_indah/status/1724388808156955119
Tue Nov 14 11:23:49 +0000 2023;1724387654668865842;"@aprilion00 Hi i have 2 tix general standing coldplay SG for concert 24 jan 2024 , please DM for more information🙏💕";0;0;0;0;en;1489794982835720196;1724262953481085231;lp_indah;https://twitter.com/lp_indah/status/1724387654668865842
Tue Nov 14 11:23:19 +0000 2023;1724387532249698362;"@bytaylorsdesign @pollymidnights That's will break all time record for the biggest concert tour attandance in one city set by Coldplay 10 nights at Mâs Monumental Buenos Aires Argentina. https://t.co/FYMV2yHerL";0;0;0;1;en;1103285407901339650;1724381344279515386;missamericana96;https://twitter.com/missamericana96/status/1724387532249698362
Tue Nov 14 11:09:35 +0000 2023;1724384073689580003;"I CANT STOP CRYING OVER COLDPLAY CONCERT AND IT WILL BE TOMORROW HERE😭😭😭😭😭😭😭☺️";0;0;0;0;en;1316422289320144896;1724384073689580003;lordperceval63;https://twitter.com/lordperceval63/status/1724384073689580003
Tue Nov 14 11:03:13 +0000 2023;1724382472660734345;"Okay I haven't prepared anything for Coldplay tomorrow + my good old concert bag is in my sister's possession... Well. https://t.co/aVUELO73e2";0;0;0;0;en;1014213756031676417;1724382472660734345;moonshapedheart;https://twitter.com/moonshapedheart/status/1724382472660734345
Tue Nov 14 10:59:46 +0000 2023;1724381605815558159;"we booked our flight back home after coldplay at around 11pm thinking we’d be safe bc the concert gates open at 5pm right….coldplay aren’t even starting until 8:30pm and they play for 2 hours 😭😭😭 so we can’t even watch the whole thing or we risk missing our flight. fml";0;0;0;0;en;441227149;1724381605815558159;beidouvu;https://twitter.com/beidouvu/status/1724381605815558159
Tue Nov 14 10:58:04 +0000 2023;1724381175140237484;"thank you so much coldplay for playing here soon so the promoter is willing to provide water refills. i hope this is gonna be a continuous action from this promoter for the next concerts";0;0;0;0;en;96252837;1724381175140237484;soundofreverie_;https://twitter.com/soundofreverie_/status/1724381175140237484
Tue Nov 14 10:47:20 +0000 2023;1724378473727496460;"@LewisCallum @chartstswift For concert, it will do 84k max bc seat behide stage. Still she will break Coldplay 10 nights at Buenos Aires Argentina attendance record. https://t.co/c88razD4yK";0;0;0;1;en;1103285407901339650;1724353632957550911;missamericana96;https://twitter.com/missamericana96/status/1724378473727496460
Tue Nov 14 10:29:40 +0000 2023;1724374030529318970;"Hopefully next year/next 2 years ada concert skz kat my. I nak nengok ln buat concert coldplay onz tak.";0;0;0;1;en;1504137615238320131;1724374030529318970;nshacgnab;https://twitter.com/nshacgnab/status/1724374030529318970
Tue Nov 14 10:17:23 +0000 2023;1724370938521940060;"@iamjoelee Cancel je or boycott. Not sure if this concert is still relevant. Coldplay talks about peace, justice but we don't see any.";0;1;0;1;en;20923685;1724292109971165277;nizanLFC;https://twitter.com/nizanLFC/status/1724370938521940060
Tue Nov 14 10:12:33 +0000 2023;1724369723184562665;"MRT Jakarta Services Extended for Coldplay Concert https://t.co/OOiAicnzaT #TempoEnglish";0;0;0;0;en;412819445;1724369723184562665;tempo_english;https://twitter.com/tempo_english/status/1724369723184562665
Tue Nov 14 10:06:28 +0000 2023;1724368189226631603;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/XEWNC9s9pW";0;0;0;0;en;1715642958228189184;1724368189226631603;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724368189226631603
Tue Nov 14 09:53:08 +0000 2023;1724364835331420615;"wtb lfs 🎟️ ph HELPING A FRIEND  looking for two (2) adjacent: — Coldplay MUSIC of the SPHERES World Tour Philippine Arena Manila  #MOTSTWTPH   — ubb only — day 2 only — max budget: srp  — NO TO SCAMMERS.  #jennduwishlizt   🏷️ tix concert con motstwt manila lf ubb tickets";1;8;0;2;en;1470577249212833793;1724364835331420615;bns_blinkeujen;https://twitter.com/bns_blinkeujen/status/1724364835331420615
